DILIrank_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
sulfasalazine,0.6502971410336826,-1.4677724578371578,-1.1496533892666587,-1.7866935540357909,-1.0746254680276877,-0.8372659912808662,-0.9619311755364033,-0.2316689755983721,-0.9006476294202711,-1.4478020481230707,-0.9915339259811294,2.51319264954293,-0.8714099196349225,-0.9197521978964897,-0.7577169920988939,-0.330200069036243,-0.03689492936566348,-0.927359657449435,-0.9631244990767035,-0.18976326489631704,-0.658704768107352,-0.2834505573792091
sulindac,0.7835639581018387,0.7577253440927836,-1.4915849571459698,-1.3509419348764995,-0.5655708513950819,-1.064801678249919,-0.925984873337626,-0.5652628764487918,-0.8753592491343135,-1.0958887144681255,1.7973383067627897,-0.8200990051704761,-0.8714099196349225,-0.8843439806695998,-0.7577169920988939,-0.4463637363207521,-0.012479310163767198,-1.0024026466050702,-0.2401051939014218,-0.2009119759953966,-0.7809192800245405,1.0697424074079074
tamoxifen,0.7891949503723241,0.40336123413697555,1.4610537707188374,1.022432137969509,1.6923503798429864,-0.46766080561232,1.8130171089810299,-0.6587742376320592,2.0416146291407524,1.2835418962818035,1.709461100949452,-0.8202839927754882,1.9321479589737385,-0.8845167036804626,-0.84405846314494,1.2273131067729584,4.1376592214770875,1.5319667637291636,-0.9629281331600346,-0.09453469092501073,-0.5605628115677915,0.16465302646785543
telithromycin,0.7779329658313531,-1.6549998162939055,-1.4917506216652914,1.1538022782518382,1.7194560888849808,1.757667075822858,-0.8774662191382913,-0.6065024374200643,-0.8192353599835432,1.3074530200934207,-0.8750812651305874,-0.46603272917727667,-0.7832387458973573,-0.44407302598012555,-0.7750916618371126,-0.37306019869111984,-0.03631360509895162,-0.5762366040682966,-0.6791793835733203,-0.7773932457436457,-0.7809192800245405,0.8133805461998941
terbinafine,0.773155154207911,0.9081911664141881,1.2241535080892758,0.7276333616330352,-0.8237801490899218,1.8461799011977116,-0.40485202914550006,-0.5891660614703573,-0.9006476294202711,1.1108707273826448,-0.3699409631825894,-0.7979004925690216,1.6663657877792075,-0.39536513691679415,-0.40401835814229914,1.537731148775993,-0.07597283840573565,-0.4969612554375065,-0.885167230159108,2.4991664933129805,-0.7809192800245405,0.08723924129696779
testosterone,0.7943140342545836,0.9579189807988189,1.480602183998759,0.8098703725259522,1.2105581526514617,-0.9002832745640499,-0.6729441549038688,-0.6839907844679963,-0.9006476294202711,1.3441410802929248,-0.985235035354649,-0.8994586877206758,-0.9064563753831274,-0.477235844065798,-0.8468951439185266,-0.3381288190247543,-0.06609032587163473,-0.7569257970460731,-1.0120196123272862,-0.890041680807264,-0.5897276382753023,-0.13057870371543517
thiabendazole,0.7943140342545836,0.9212999312376439,-1.1231470661752394,-1.5722152480841365,-1.1064315890422827,-0.963460907168565,-0.9031421492802751,-0.8418568745554785,-0.9006476294202711,-1.5474621519485894,1.7971846752840952,-0.8200990051704761,-0.30479912149765526,2.227951952068586,-0.7412287851024211,1.8702150515961107,-0.007957899200453023,-1.108211633483948,2.618589820965974,-0.8547374289935115,-0.7378664405991674,0.18812162660387186
ticlopidine,0.7775916935725359,0.9829966178523863,0.996530458541711,0.7424429928319713,1.6039826347581019,1.8955674921677383,2.0674744304571036,-0.7015898327805776,-0.9004844785797165,-1.0093706023558622,1.7973383067627897,-0.819914017565464,2.0528282884958378,2.227951952068586,-0.84618597372513,2.9521902269151212,3.4852842110560482,1.439994336672908,-0.4997009357378483,-0.8740154086023367,-0.7714291380006679,0.3390377635896445
tizanidine,0.7943140342545836,0.7957692593956387,0.8741043787632174,0.8180592274241875,-0.9600920962953287,-0.7447444328727312,1.7885807065010728,-0.6277788988128863,-0.7215080064913587,-1.1261883064736862,-0.40804156989886187,-0.4586332249767918,-0.6551050977319746,-0.4228280956439917,-0.6692480104726578,1.2071172341607128,-0.19546727100760924,-1.0408194479949398,-0.45355494532063184,-0.75811526613482,-0.7809192800245405,0.709890538655655
tolvaptan,0.7277659437852099,0.7725439478062552,-0.8552675384325814,0.8563900375861403,1.1717014136779664,-0.3554162806804403,-0.7342122364840508,-0.4344520397373675,-0.6634263072539337,1.2771534280878598,-0.7558632376635416,-0.47657702266296764,-0.6582767226865633,-0.24233254929228504,2.230371617778023,1.533991172366318,-0.009960238341349225,1.5192696853036984,-0.5927783802389573,-0.6902939402820849,-0.7667998004280472,0.3591653477340754
voriconazole,0.7871473168194203,0.860600650642077,1.188204307396538,0.707422570820369,-0.6072478375521373,-0.7835489686348952,-0.3241056557334684,-0.44837367496970776,-0.9006476294202711,0.9887597210469818,-0.7526369766109541,1.8204140687725376,-0.726149496714761,1.6735110871987502,-0.5275912643416708,1.8238393441161393,-0.07558528889459441,-0.6135139240610091,-0.5480069512384238,-0.4898494053132134,-0.7809192800245405,0.4569511816341441
zafirlukast,0.597911849305227,0.8757042275038849,-1.1032673238566746,-1.5466032976577406,-0.6285563718279251,1.9600279193429035,-0.8767579176171331,0.09824751217180658,-0.9006476294202711,0.9029717195854547,-0.4100387791218922,2.0529434882727733,-0.7179032718328305,1.680765453654991,2.116727094286204,2.773793352173618,-0.04813386518875856,1.6613792938348684,-0.3620484281528747,-0.3811494720971859,-0.7744382074228714,0.6406255729764394
zileuton,0.7798099632548484,0.8319608492343099,-0.96742241801315,-1.5051363303007188,-1.1667535426906526,-1.035297403124968,-1.072957438977947,-0.09035124437197393,-0.9006476294202711,-1.233697099794621,1.2152286339887741,-0.6173525900771916,-0.8135277642136792,-0.43975495070855375,-0.5366331843074786,-0.445166943869656,-0.004986686281703721,-1.0642602081650296,1.9819715191250555,-0.5381604867425591,-0.7461992482298846,0.38988639721768037
adefovir,-0.9120472598319205,-0.4284753858557895,-0.00772785758444387,-0.32228237489391,0.3505394420647046,0.5305137196747519,0.6239559303367465,1.4612544031267891,0.5866354330751427,-0.06844050121932607,0.39821643029064346,0.8579235598944726,0.5924535781554814,0.6744811923678677,0.7154067921343622,-0.6628709706768444,-0.6434099143016596,0.4090892383591628,0.8302854178613325,1.3125255557046798,1.533749506285849,-1.4554952648664483
amphotericin b,-2.5003283523676383,-1.80475320574447,-1.2566726687482648,0.7934926627294813,-0.796674440047927,-0.4278941739221683,-1.0566665039913092,-0.6380231209649858,-0.8466447011967101,0.9347315328924881,-0.9915339259811294,-0.8828098032695849,-0.9051877254012919,-0.9162977376792321,-0.9477746039292047,-0.2948572919648132,-0.011897985897055248,-0.8747807301234695,-0.9631244990767035,-0.9362623789055319,-0.6452796891467517,0.366336308886747
ampicillin,-2.4938441794501096,-1.847784151143205,-1.4914192926266483,0.6539336675489167,-1.1576660795436253,-1.0683293633192066,-1.0917274292886385,-0.7181381916416614,-0.7914997170892671,-1.1316641363542093,-1.0233356420709214,-0.8813299024294882,-0.8983687317489263,-0.9489423867323159,-0.7577169920988939,-0.2932117023445561,0.002376754429979314,-1.061004547030295,-0.9629281331600346,0.06688935519708154,-0.7448104469580985,-0.18264966026722176
atazanavir,0.4525298670490568,-1.769131562202471,-1.1701957896625088,1.1273191730490346,1.619650674666769,-0.8228345523610533,-1.0122205835386338,-0.6133319188547971,-0.9006476294202711,1.1112357827080128,-0.7621621282900221,-0.44457416699587055,-0.7523154025901176,-0.3528752762445264,-0.7782829277073978,-0.3742195913781191,-0.012608493334147552,1.4733648633039391,-0.4881153466543769,-0.37394926284569696,-0.7809192800245405,0.7513680298682673
auranofin,-2.468419396168221,0.8165722992241661,-0.9077831910574562,-1.2312452685980377,1.4244268974047725,-0.9802975859083469,-0.8900385711388488,-0.6850414739194939,-0.7520172136750625,-1.0208698451049605,-0.6842709685918363,-0.553716853953022,-0.8166993891682677,-0.44130945780631947,-0.6495685376059002,-0.3342392435586921,-0.01590266417884783,-1.0735388423990235,1.885163122207235,-0.3105409684696809,-0.003422034702880694,1.1063306069255165
bromocriptine,0.6492733242572308,-1.8312557085397176,-1.1040956464532816,1.2250627389620141,1.6921936994438993,1.8755238270013315,-0.8581650026867311,-0.73074646505963,-0.9006476294202711,1.2921206964279561,-0.9892294538007098,2.3981303592253913,-0.8714099196349225,2.227951952068586,2.126655476993758,1.262842882664872,-0.04186848142530907,1.2230045220428398,-0.7168816395737695,-0.8598472549139229,-0.7746696743015024,0.7853486071485409
carbenicillin,-2.466883671003543,-1.8467867451240292,-1.3018990825229992,0.5966116832612689,-1.1296202881071107,-1.0524547805074123,-1.0795092280486602,-0.5571200331996871,-0.8182564549402158,-1.1537499835389853,-0.9503606896909642,-0.8548766749127547,-0.8902810881147252,-0.9156068456357807,-0.8662200316885862,-0.2978118733284565,0.002312162844789137,-1.0707715304344991,-0.9142293858261208,-0.12240646867271013,-0.7253672291530912,-0.26584910727719674
carboplatin,-0.9120472598319205,-0.4284753858557895,-0.00772785758444387,-0.32228237489391,0.3505394420647046,0.5305137196747519,0.6239559303367465,1.4612544031267891,0.5866354330751427,-0.06844050121932607,0.39821643029064346,0.8579235598944726,0.5924535781554814,0.6744811923678677,0.7154067921343622,-0.6628709706768444,-0.6434099143016596,0.4090892383591628,0.8302854178613325,1.3125255557046798,1.533749506285849,-1.4554952648664483
celecoxib,0.7943140342545836,0.9554967090379631,1.4610537707188374,-1.9403652565941651,-0.999888917663344,-0.7394529052687997,-0.8957049833081141,-0.17703312412050826,2.0417777799813073,-1.1181570893155857,1.5973101215023602,1.9996670580292826,-0.7703936648312731,1.9127324572438351,2.126478184445409,2.101719591355,-0.006795250667029302,-0.9613813163074126,-0.580603693405479,-0.5235278034250169,-0.7809192800245405,0.477323230363325
chlorambucil,0.7497780044789258,0.695601197755537,0.9421924962043012,-1.4932886253415698,-1.1213162269555168,-0.9482277216420956,-0.47125529675407896,-0.5484518452248337,-0.6272068206508205,-1.1716376944820273,-0.9913802945024348,-0.8200990051704761,-0.8714099196349225,-0.895570976375687,-0.7577169920988939,-0.3047308296863555,-0.22156227142445076,-0.9923100970873925,2.618589820965974,-0.5109855034385523,-0.6369468815160342,1.454366687414844
cisplatin,0.7323731192792435,0.9207299849409717,-0.9526782757935479,-1.8405309192178063,-1.1791312942184997,-1.0478046501888059,-1.007085397510237,-0.6582488929063103,-0.6980142854515015,-1.4364853330366565,-0.7898157944550585,-0.5864596600401675,-0.8466712449891307,-0.7064392794808363,-0.802572006831234,-0.31864354193034694,-0.012091760652625958,-1.111955643788893,-0.2813420364019132,2.507760291451855,-0.5987548465419129,0.794556773174131
clindamycin,0.47744274194271985,-1.8101676955628538,-1.372140838715261,1.0111071258762045,-0.7949509556579736,1.796311262263691,-0.9314742101266019,-0.6963363855230907,-0.9006476294202711,1.165811553850559,-0.9913802945024348,-0.8200990051704761,-0.8714099196349225,-0.8843439806695998,-0.8582418670128734,-0.32227131904773176,-0.0047929115261331,-0.5513307963875761,-0.5377959235716355,-0.8178073234778097,-0.7670312673066784,0.43437895164221135
clofibrate,0.7943140342545836,0.9007818645574521,1.180086745949791,-1.348502701502557,-0.7670618446205456,-0.839510881779504,-0.9463485420709237,-0.7759261114740176,-0.9006476294202711,1.153034617462672,1.7973383067627897,-0.8200990051704761,-0.8714099196349225,-0.8845167036804626,-0.8555824787876359,-0.44475554646459176,-0.0045345451853723035,-1.012820762236221,-0.9629281331600346,0.03692719411830465,-0.7140253521001702,0.4844127033210797
clotrimazole,0.7473890986672048,0.9731650442347947,1.128399415921523,-1.5741317885922341,-0.685431356696388,-0.7336803297008744,-0.4126433458782401,-0.6133319188547971,-0.9060316071585718,-1.211428724947161,1.7971846752840952,2.51319264954293,2.0089012828747848,2.227951952068586,2.218493017038628,3.0019319131638,-0.01951979294949917,1.512595579977492,-0.6283206111560475,-0.7820385420349288,-0.7809192800245405,0.7604947076989401
cloxacillin,0.5158358710596661,-1.8395199298414613,-1.4915849571459698,-1.4032112214609807,-1.0519068101601199,-0.945341433858133,-1.081102906471266,-0.7089446589410594,-0.8898796739436698,1.0225273386435403,1.718218095235047,-0.7903160007635245,-0.8633222760007212,-0.8510084395730645,-0.7366191788453428,-0.31931673768408847,0.00224757125959896,-0.9722877811087741,-0.5401523145716636,2.629931583912604,-0.7809192800245405,0.16986827094252574
dapsone,0.5342645730358004,0.954356816444619,0.9662138515059,-1.8379174548885822,-1.108311753831323,-1.0043499841080357,-0.9235058180135726,-0.48672383994936247,1.9897326618444007,-1.3780764809777444,-0.9915339259811294,-0.79864044298907,-0.8714099196349225,-0.8845167036804626,1.801678235869729,1.4165559131025194,-0.00660147591145877,-0.9973563718462315,-0.9629281331600346,-0.033449044694636276,-0.7295336329684499,0.47047822199032024
dicloxacillin,0.5158358710596661,-1.8395199298414613,-1.4915849571459698,-1.4032112214609807,-1.0519068101601199,-0.945341433858133,-1.081102906471266,-0.7089446589410594,-0.8898796739436698,1.0225273386435403,1.718218095235047,-0.7903160007635245,-0.8633222760007212,-0.8510084395730645,-0.7366191788453428,-0.31931673768408847,0.00224757125959896,-0.9722877811087741,-0.5401523145716636,2.629931583912604,-0.7809192800245405,0.16986827094252574
docetaxel,0.7504605489965606,-1.80475320574447,-1.374791471024403,1.1166910847768565,1.3595612121828893,-0.29352144264657537,-1.039313116722934,-0.6821520779278758,-0.8536601873405565,1.2309739294287825,-0.8767712113962284,-0.7583131450964278,-0.8303373764729991,-0.780019282108422,-0.5830838319749613,-0.3346506409637564,-0.0035010798223290246,-0.8777108251447308,-0.8156536956582795,-0.8087489957098074,-0.7656424660348918,0.6420923604849406
ethionamide,0.7596748999846277,0.9217273909601479,1.1456285259309456,-1.6662999639362024,-1.1607996875253588,-1.0729794936378132,-0.8241665296711387,-0.7606911144273054,-0.6270436698102657,-1.5794044929183069,1.7973383067627897,-0.819914017565464,-0.8712513383871929,-0.8843439806695998,-0.7577169920988939,-0.38024095339769604,-0.014610832475043753,-1.0746783237961806,-0.9629281331600346,-0.6238662033167348,-0.7670312673066784,0.2815070979784376
ezetimibe,0.77707978518431,0.8644477881446131,-0.8733249710386107,-1.5276121235320457,-0.5936166428315968,1.381327218658399,-0.909339787590409,-0.7042165564093211,-0.637811625286867,0.9064397451764526,-0.679201129794913,-0.275125520804768,-0.7462893151763991,-0.32852133171286074,2.126655476993758,1.3152025524003237,-0.012543901748957286,1.2970708128580546,-0.63774617515616,-0.6217758199856573,-0.7468936488657777,0.579998355958397
fenofibrate,0.772131337431459,0.9014942974282923,1.0657782276180445,-1.2929230267677254,-0.5887595504599098,-0.6932723007253978,-0.9771596582413041,-0.6130692464919227,-0.9057053054774625,1.1608833069580882,1.565662036891263,-0.8200990051704761,-0.8714099196349225,1.9904578121321297,-0.7578942846472431,-0.39778144275907235,-0.0047929115261331,-1.0694692659806049,-0.9631244990767035,-0.16769810751272154,-0.7619389959767954,0.3576170720306576
fluvastatin,0.7845877748782905,0.908333652988356,-0.8448306737153348,-1.2241017994314918,-0.8081121091812543,-0.8133739424025087,-0.9383801499578941,-0.45756720767031006,2.0416146291407524,1.0469860454432096,-0.5240333363133198,-0.3907427739373436,-0.8320817701980229,-0.4160918982203395,-0.8467178513701774,2.3627699447503234,-0.0040178125038507085,-0.9713110827683534,-0.9629281331600346,-0.5244568626832737,-0.7809192800245405,0.9461248157192373
gabapentin,0.6936387179034798,0.908333652988356,-1.2122745775701371,-1.4647147486753866,-1.1832049845947532,-0.8911433632481685,-0.7894597551343883,-0.8844097973411226,-0.7388019955901427,-1.457841069570696,-1.047302152747286,-0.8574665013829246,-0.9010646129603266,-0.9745053923400219,-0.7805877308359369,-0.2998688603537778,-0.0358614640026202,-1.0004492499242292,-0.9688191106601047,-0.670086901415003,-0.09716612054845143,-0.11322171819817291
gemifloxacin,0.7714487929138245,-1.1550144275384049,-0.9427384046342656,1.1419545732926892,-0.9812439501720297,1.494533839518266,-0.394404581708417,-0.7614791315159284,-0.705356073276457,-1.0080929087170736,-0.7463380859844735,-0.3707641125960344,-0.6904687159756385,-0.4622089421207278,1.6759778190901669,-0.3859257175404022,-0.10303671260043025,-0.6839989876280156,2.032830291542328,-0.5228310089813246,-0.7809192800245405,0.5955626011874912
ibuprofen,-0.9120472598319205,-0.4284753858557895,-0.00772785758444387,-0.32228237489391,0.3505394420647046,0.5305137196747519,0.6239559303367465,1.4612544031267891,0.5866354330751427,-0.06844050121932607,0.39821643029064346,0.8579235598944726,0.5924535781554814,0.6744811923678677,0.7154067921343622,-0.6628709706768444,-0.6434099143016596,0.4090892383591628,0.8302854178613325,1.3125255557046798,1.533749506285849,-1.4554952648664483
ketoprofen,-0.9120472598319205,-0.4284753858557895,-0.00772785758444387,-0.32228237489391,0.3505394420647046,0.5305137196747519,0.6239559303367465,1.4612544031267891,0.5866354330751427,-0.06844050121932607,0.39821643029064346,0.8579235598944726,0.5924535781554814,0.6744811923678677,0.7154067921343622,-0.6628709706768444,-0.6434099143016596,0.4090892383591628,0.8302854178613325,1.3125255557046798,1.533749506285849,-1.4554952648664483
ketorolac,0.7804925077724829,0.6997333084064088,-1.4915849571459698,-1.564026393185901,-1.157352718745452,-0.8619597867658795,-0.4459335173726741,-0.5994102836224569,-0.5629253894723217,-1.2253008273111525,1.2405778279733906,-0.8219488812205973,-0.8875852069033248,-0.9188885828421753,-0.9903248155330053,-0.30880740397290135,-0.03121086986892576,-1.1044676231790032,-0.6650410375731516,-0.9153585455947576,0.3176225259583704,0.6552119598665329
lamivudine,0.7827107774547953,0.9667531483972346,-1.1917321771742873,-1.6330218514774162,-1.1474818536029914,-1.0413906773355557,-0.907037807646645,-0.5024841817218233,-0.7826895716993207,-1.2353398487587781,-0.9363802251297514,-0.6095831106666825,-0.8674453884416866,-0.7560107835984822,-0.7578942846472431,-0.3311350631386618,-0.00821626554121382,-1.012820762236221,2.075441695459502,-0.5037852941870634,-0.7110162826779667,0.2841147202157725
lenalidomide,0.7871473168194203,0.9069087872466762,-0.9985673476455678,0.8703285140086686,1.2925020013737925,-0.9009246718493752,-0.6616113305653379,-0.8662854043027927,-0.6986668888137196,1.0002589637960801,-0.9454444823727356,-0.6968972602324036,-0.8040128893499131,-0.6727582923625752,-0.6087912514855909,-0.3475909593412323,-0.01021860468211011,-0.42077878488471443,-0.7932679811580129,-0.793651782763137,-0.7732808730297163,0.5935253963145731
letrozole,0.7883417697252809,0.958916386817995,1.0437448465483021,-1.7842543206618482,-0.9165349453492331,-0.9362015225422512,-0.4222054164138754,-0.6133319188547971,-0.9006476294202711,-1.317477296966623,-0.8882935722983271,-0.8200990051704761,-0.8712513383871929,2.227779229057723,1.8591210215348601,1.9652104524018585,-0.04522724385519952,-1.0261689728886334,-0.4207618372369077,-0.7606701790950258,-0.7494397845307194,0.1674236250950241
lomustine,0.7878298613370549,0.908476139562524,-0.9094398362506698,-1.5075755636746615,-0.9608754982907621,-0.8552251152699667,-0.7331497842023134,-0.5429357256044725,-0.9006476294202711,-1.2566955852928177,-0.8503465970607492,-0.6756236856560098,-0.8599920697984033,-0.6116143465171167,-0.7914025762852364,-0.36778683195347794,4.642119501812565,-1.012820762236221,2.658255736133113,2.4910372248032355,-0.20618702038367084,1.4413285762281682
lovastatin,0.7008054353386433,0.8947974284423963,-0.9162320815428461,1.0473471645747783,1.454509534029414,1.8755238270013315,-0.8455926506861734,-0.7275943967051379,-0.9006476294202711,1.1851594860950734,-0.9913802945024348,-0.8607962782731428,-0.8712513383871929,-0.8845167036804626,2.126655476993758,-0.338166218788851,-0.17369990679851113,-0.809179158258565,-0.8339157259084973,-0.8984032141315736,-0.5075568963612835,0.219413093451894
mebendazole,0.7827107774547953,0.8910927775140284,1.1951622172080356,-1.3803869663190904,1.2661796943272312,1.7385855065844384,-0.8748100884339481,-0.5061615948020642,-0.9006476294202711,-1.260711193871868,1.7973383067627897,-0.8200990051704761,-0.8714099196349225,-0.8843439806695998,-0.7575396995505448,-0.40933796986496845,-0.02882098121688823,-0.8977331411233492,2.2464764088782068,-0.8015487864583184,-0.7670312673066784,0.6513820147054472
meloxicam,0.6502971410336826,-1.8264111650180057,1.3977699243380732,0.5804082044200798,-0.8270704374707419,-0.6706630464176906,-1.0184182218487676,2.941938512649479,-0.9008107802608256,-1.2820669304059078,-1.026101008687425,1.877390251116271,-0.885840813178301,-0.8710443088331584,-0.736796471393692,-0.3892542965450131,-0.024687119764715295,-0.893012432477984,-0.853748683492067,-0.32540591660178736,-0.6216700675263858,1.3655445549556149
meropenem,0.29708035315777637,-1.8392349566931252,-1.0938244462553564,1.0814964318099725,-0.7115969833438626,-0.9960118193988101,-0.979107487424489,-0.7152487956500436,-0.7407598056767974,1.0280031685240634,-0.9913802945024348,-0.819914017565464,-0.8714099196349225,-0.8843439806695998,-0.9793326775353568,-0.29642808205687676,0.0005035984594634667,-1.0043560432859107,-0.5050028154879116,-0.6902939402820849,-0.5033904925459248,0.10565557334814735
methoxsalen,0.7808337800313002,0.8839684488056287,1.01690719441824,-1.2836887861378004,1.1339414374980776,1.4073038087140624,-0.8241665296711387,-0.6193733832009073,-0.9006476294202711,-1.2066830057173745,1.8775339386413952,-0.24608246681786494,2.0089012828747848,2.283568761566433,2.0876511163569402,2.0976056173043576,-0.025720585127758572,-1.1598138624694934,2.5700874395487294,-0.9060679530121911,-0.14554269818233864,0.5046217756604275
methyltestosterone,0.7943140342545836,0.9641883900622109,1.4396830477263802,0.7981968985220846,1.2876449090021056,-0.6432433124700457,-0.7165046984550963,-0.6598249270835566,-0.817114399056334,1.3764484765880103,-0.9259332845785154,-0.7781068188327246,-0.9156540877514344,-0.47049964664214594,-0.8293431816319587,-0.3370816256300452,-0.0711284695164705,-0.7660416482233302,-1.0212488104107293,-0.8617053734304363,-0.6637970394372349,0.21631654204505846
mirtazapine,0.7726432458196849,0.9757298025698187,1.1988068366331057,1.152059968699022,1.3138105356495802,-0.9086214392732753,2.032767655920353,-0.6369724315134883,1.8745481684128782,-1.0080929087170736,1.704544893631223,-0.37686870356143437,1.7377273492574525,-0.39743781304714887,-0.7577169920988939,-0.43731299340933827,-0.15690609464905866,1.6226369263315252,-0.7561548229075706,-0.9501982677793817,-0.7621704628554263,0.5977627824502426
mitoxantrone,0.37744997010925074,-1.5653757611422356,-1.4915849571459698,1.14421957571135,-1.008506339613111,-0.8133739424025087,-0.745722136202871,-0.6156959701206662,-0.9006476294202711,-1.3485069996229202,1.7973383067627897,-0.8200990051704761,-0.8714099196349225,-0.8845167036804626,-0.7993807409609491,-0.31838174358166965,3.1280927449542313,1.5313156315022167,2.6187861868826436,-0.7179334532152202,-0.7177288221582669,0.4237039981081205
modafinil,-0.9120472598319205,-0.4284753858557895,-0.00772785758444387,-0.32228237489391,0.3505394420647046,0.5305137196747519,0.6239559303367465,1.4612544031267891,0.5866354330751427,-0.06844050121932607,0.39821643029064346,0.8579235598944726,0.5924535781554814,0.6744811923678677,0.7154067921343622,-0.6628709706768444,-0.6434099143016596,0.4090892383591628,0.8302854178613325,1.3125255557046798,1.533749506285849,-1.4554952648664483
nafcillin,-1.82119655732121,-1.8445069599373412,-1.042799774304374,0.9112727884998455,-1.025427822714472,-0.8816827532896243,-1.010449829735738,-0.6133319188547971,-0.9006476294202711,-0.9810788146398266,-0.8560309617724512,-0.4856414153085614,-0.8140035079568674,-0.7214661814259067,1.7176415679522221,-0.3847289250893062,0.0021183880892185164,-0.640698694536044,-0.7327872788239588,-0.23877114076935513,-0.7744382074228714,0.27270637292743133
naproxen,0.7854409555253339,0.5519747309941962,1.4983282875661459,-1.343275772844109,-1.0199440087464384,-0.8157791822224777,-0.9015484708576692,-0.5213965918487762,-0.9006476294202711,-1.1115860934589583,1.7973383067627897,-0.819914017565464,-0.9173984814764582,-0.9572330912537341,-0.8633833509149994,-0.3413077989729781,-0.024105795498003523,-1.079399032441546,1.848246329873462,-0.7046943587850631,-0.27377534894393424,0.5474030779917074
nifedipine,0.6361343422927647,-1.7872273571218065,1.2932356126462876,-1.2089437063219923,1.7247832224539277,1.7975940568343407,-1.0019502114818402,-0.5812858905841269,-0.34756627994029604,1.2183795207035797,1.7971846752840952,-0.2745705579897315,-0.8714099196349225,-0.4853538255763533,2.126655476993758,2.7079697673633363,-0.08598453411021692,-1.0608417639735581,-0.5389741190716496,0.05550837928343759,-0.705692544469453,0.6163420908912558
norfloxacin,0.779980599384257,-1.8282634904821897,-1.446192878851914,1.16808921658493,-0.9796771461811631,-0.8576303550899357,-0.7196920553003082,-0.7191888810931586,-0.9006476294202711,-1.4479845757857548,-0.9915339259811294,-0.8565415633578638,-0.8714099196349225,-0.9055889110057337,-0.8780986324279807,1.469663578119906,-0.18907270407377924,-0.45235869789164107,2.6187861868826436,-0.527708570087172,-0.7809192800245405,0.07526047664420943
octreotide,0.6644599397746007,-1.6735230709357451,-1.3038870567548557,1.1686119094507745,-1.1534357087682852,-1.023271204025124,-0.882247254406109,-0.6939723342572216,-0.6585317820372968,-1.0299962282391655,-0.8269946122991629,-0.5744354657143795,-0.7473993839105052,-0.5958965525285949,-0.7447746360694045,-0.39808064087184636,-0.017323679053032257,1.3962056944107264,-0.43588201282042127,-0.7223464846919393,-0.7677256679425712,0.677376748883882
ofloxacin,0.7166745953736477,-1.80475320574447,1.4612194352381587,1.04752139553006,-1.025427822714472,-0.8136946410451716,-0.7021615926516434,-0.7630551656931746,-0.9006476294202711,-1.2340621551199893,-0.9913802945024348,-0.819914017565464,-0.8772774258009114,-0.8845167036804626,-0.7577169920988939,-0.3739203932653451,-0.1007114155335829,-1.0006120329809658,2.370579668213019,-0.7855225142533911,-0.7809192800245405,0.30782778493653923
oxacillin,0.45338304769610016,-1.842369661324821,1.1616979843051185,-1.3957192903838715,-1.0078796180167644,-0.9479070229994331,-1.0881859216828478,-0.6876681975482374,-0.8502340196889107,0.9075349111525571,1.2809829068700826,-0.7560932938362823,-0.8523801699073904,-0.8221636967589642,-0.4635886543876205,-0.3051796268555165,0.002312162844789137,-1.019006518392217,-0.6039712374890908,0.08779318850785608,-0.7251357622744601,-0.10417652856241646
oxaprozin,-0.9120472598319205,-0.4284753858557895,-0.00772785758444387,-0.32228237489391,0.3505394420647046,0.5305137196747519,0.6239559303367465,1.4612544031267891,0.5866354330751427,-0.06844050121932607,0.39821643029064346,0.8579235598944726,0.5924535781554814,0.6744811923678677,0.7154067921343622,-0.6628709706768444,-0.6434099143016596,0.4090892383591628,0.8302854178613325,1.3125255557046798,1.533749506285849,-1.4554952648664483
oxcarbazepine,0.7762266045372666,0.9928281914699782,1.0357929496208762,-1.5692533218443492,-0.7764626685657461,-0.9684317361298338,-0.8238123789105596,-0.5692029618919071,-0.9006476294202711,-1.167622085902977,-0.7180698939046586,-0.5056200766498705,-0.8869508819124069,-0.6085053323215849,-0.8481361917569709,-0.36240126592354577,-0.040964199232646145,-1.0054955246830681,-0.1668607069838824,-0.8052650234913451,-0.5441286631849878,0.16375665632377157
penicillamine,0.671114748821538,0.40093896237611953,-1.2962664888660727,-1.6602018805013465,-1.187748716168267,-1.0664051714632319,-1.1014665752045636,-0.5770831327781373,-0.82233522595408,-1.3530701911900227,1.7003968437064678,-0.8200990051704761,-0.9185085502105643,-0.912325108429386,-0.8991964456815318,-0.3003550572870356,0.001666246992887099,-1.156883767448232,2.0787799160428753,-0.19603441488954923,-0.4890395460708004,0.19822616277354557
